id_cliente,idade,renda_mensal,score_credito,valor_imovel,prazo_contrato_meses,valor_financiado,inadimplente
1859,23,"R$4.865,75",649,"R$440.294,46",120,"R$170.022,31",1
1860,21,"R$9.156,67",763,"R$445.704,01",120,"R$159.527,97",0
1861,58,"R$8.247,82",674,"R$257.388,63",180,"R$151.694,31",0
1862,35,"R$6.391,17",391,"R$352.714,72",360,"R$170.058,76",0
1863,54,"R$5.108,66",480,"R$519.597,65",180,"R$176.745,41",0
1864,55,"R$9.514,71",600,"R$365.567,88",360,"R$271.797,36",0
1865,69,"R$10.819,28",488,"R$413.883,21",360,"R$165.213,17",1
1866,45,"R$8.446,48",613,"R$245.257,79",240,"R$165.375,41",0
1867,44,"R$4.413,84",792,"R$346.242,31",300,"R$152.732,43",0
1868,32,"R$5.356,67",427,"R$512.303,93",300,"R$361.918,35",1
1869,38,"R$6.919,69",818,"R$271.737,06",120,"R$97.607,52",0
1870,35,"R$11.911,55",725,"R$471.707,90",240,"R$319.834,85",1
1871,64,"R$7.383,12",486,"R$417.777,81",300,"R$145.829,29",0
1872,36,"R$6.828,58",849,"R$376.404,45",360,"R$197.031,88",0
1873,47,"R$3.816,29",752,"R$372.007,55",360,"R$248.129,85",0
1874,28,"R$6.358,29",770,"R$350.897,03",180,"R$135.660,02",0
1875,66,"R$4.917,66",523,"R$359.802,90",180,"R$159.332,42",0
1876,45,"R$5.492,05",453,"R$492.974,02",360,"R$361.046,04",0
1877,37,"R$8.299,88",650,"R$356.795,62",360,"R$264.942,03",0
1878,49,"R$6.997,09",446,"R$580.759,03",180,"R$187.276,04",0
1879,28,"R$12.248,74",648,"R$429.953,25",300,"R$165.121,52",0
1880,35,"R$10.695,01",481,"R$342.373,81",120,"R$122.821,80",0
1881,47,"R$6.477,79",478,"R$497.336,60",180,"R$193.884,96",0
1882,66,"R$5.707,96",338,"R$462.389,59",300,"R$363.019,23",0
1883,27,"R$11.456,60",302,"R$234.582,36",300,"R$135.079,00",0
1884,23,"R$12.150,11",363,"R$296.552,86",300,"R$158.375,89",1
1885,49,"R$2.514,38",328,"R$388.457,97",240,"R$307.749,49",0
1886,64,"R$8.232,14",671,"R$241.639,21",240,"R$139.782,98",0
1887,44,"R$7.370,30",822,"R$609.052,99",300,"R$384.043,82",0
1888,23,"R$9.622,80",396,"R$482.223,22",360,"R$224.901,81",0
1889,40,"R$12.856,67",741,"R$398.666,72",240,"R$195.768,26",0
1890,66,"R$6.789,86",502,"R$365.729,34",180,"R$218.415,28",0
1891,35,"R$2.848,25",710,"R$340.033,63",240,"R$113.874,85",0
1892,45,"R$9.447,52",320,"R$203.596,78",360,"R$87.127,50",0
1893,50,"R$11.474,91",401,"R$226.712,63",120,"R$90.323,64",0
1894,34,"R$7.240,60",345,"R$590.112,07",240,"R$181.723,06",1
1895,27,"R$6.237,41",365,"R$557.359,96",300,"R$316.831,62",0
1896,37,"R$6.906,85",463,"R$342.422,22",300,"R$198.785,15",0
1897,64,"R$10.125,51",410,"R$490.799,92",300,"R$241.458,65",0
1898,40,"R$6.863,85",637,"R$450.642,08",120,"R$195.742,58",0
1899,56,"R$8.821,90",422,"R$462.428,80",360,"R$289.494,27",0
1900,29,"R$8.069,51",746,"R$257.482,22",180,"R$94.580,84",0
1901,58,"R$7.811,55",590,"R$219.182,21",360,"R$122.590,26",0
1902,68,"R$9.753,23",711,"R$518.259,44",120,"R$354.508,63",0
1903,42,"R$6.803,55",580,"R$202.070,17",300,"R$77.220,91",0
1904,22,"R$6.923,53",342,"R$385.180,65",360,"R$260.624,69",1
1905,44,"R$9.994,01",785,"R$363.229,77",180,"R$247.140,54",0
1906,28,"R$5.532,69",350,"R$353.984,90",300,"R$116.802,03",0
1907,31,"R$5.799,45",509,"R$431.445,08",180,"R$133.485,73",0
1908,33,"R$4.849,21",425,"R$332.240,76",240,"R$261.462,75",0
1909,37,"R$10.122,53",791,"R$439.573,55",180,"R$174.375,02",0
1910,28,"R$7.736,91",808,"R$414.115,54",300,"R$294.464,97",0
1911,41,"R$4.715,96",557,"R$609.873,24",240,"R$354.290,81",0
1912,38,"R$10.134,52",487,"R$261.459,06",300,"R$113.012,04",0
1913,50,"R$6.611,14",529,"R$402.926,90",300,"R$147.062,36",0
1914,38,"R$5.820,80",488,"R$443.134,51",240,"R$242.987,77",0
1915,66,"R$7.510,80",714,"R$374.359,74",180,"R$188.556,54",0
1916,67,"R$11.696,81",309,"R$266.292,49",120,"R$172.941,80",0
1917,51,"R$7.012,59",413,"R$525.710,28",120,"R$395.378,43",1
1918,58,"R$9.438,35",375,"R$433.693,43",120,"R$304.723,43",1
1919,52,"R$9.817,70",801,"R$273.310,33",120,"R$119.498,39",0
1920,31,"R$9.108,18",384,"R$443.866,80",360,"R$328.224,68",1
1921,65,"R$11.177,68",348,"R$570.156,61",120,"R$408.628,77",0
1922,45,"R$6.232,21",794,"R$396.368,41",240,"R$303.050,65",0
1923,53,"R$5.391,66",686,"R$399.778,73",120,"R$211.615,04",0
1924,58,"R$5.342,58",688,"R$556.800,50",300,"R$381.011,67",0
1925,61,"R$7.638,83",517,"R$302.961,60",120,"R$180.513,32",0
1926,28,"R$5.632,38",645,"R$572.755,20",180,"R$260.747,59",0
1927,31,"R$8.368,85",529,"R$497.291,11",240,"R$396.448,18",0
1928,42,"R$8.192,47",554,"R$307.578,10",240,"R$98.164,70",0
1929,44,"R$10.546,43",535,"R$333.173,10",360,"R$126.984,36",0
1930,61,"R$8.727,86",325,"R$347.518,72",300,"R$259.343,21",0
1931,37,"R$6.959,62",560,"R$216.643,58",240,"R$71.553,35",0
1932,32,"R$9.027,12",570,"R$426.047,17",180,"R$316.727,87",0
1933,66,"R$5.424,51",422,"R$312.105,30",120,"R$205.243,80",0
1934,52,"R$7.904,65",556,"R$429.655,13",240,"R$136.777,27",0
1935,35,"R$8.798,50",720,"R$270.905,67",180,"R$139.424,32",0
1936,36,"R$8.323,29",558,"R$492.301,32",120,"R$333.404,05",0
1937,42,"R$9.037,66",346,"R$473.762,59",360,"R$280.254,33",0
1938,48,"R$6.389,88",824,"R$329.412,10",240,"R$252.967,29",0
1939,40,"R$10.880,08",507,"R$435.964,92",240,"R$319.920,66",0
1940,53,"R$12.555,42",610,"R$408.292,06",180,"R$190.396,31",0
1941,30,"R$3.993,31",448,"R$548.229,95",300,"R$187.666,57",1
1942,60,"R$4.961,01",737,"R$296.752,10",360,"R$229.130,76",0
1943,52,"R$8.107,71",454,"R$384.770,20",300,"R$214.949,33",0
1944,53,"R$7.358,62",389,"R$335.931,64",240,"R$113.275,75",0
1945,22,"R$12.741,03",657,"R$404.481,82",300,"R$286.489,54",0
1946,53,"R$8.549,46",473,"R$453.327,36",120,"R$332.857,08",1
1947,53,"R$11.481,36",516,"R$334.819,26",360,"R$207.491,62",0
1948,61,"R$2.877,19",755,"R$363.589,38",300,"R$190.431,57",1
1949,33,"R$10.035,42",498,"R$496.604,08",120,"R$313.400,13",0
1950,50,"R$6.211,21",785,"R$535.732,47",180,"R$350.016,44",0
1951,53,"R$6.171,14",832,"R$449.351,60",300,"R$335.447,70",1
1952,33,"R$7.379,10",499,"R$386.203,69",360,"R$300.439,76",0
1953,46,"R$4.438,54",670,"R$376.690,31",120,"R$209.876,95",0
1954,42,"R$9.106,96",747,"R$454.812,63",300,"R$318.026,49",0
1955,59,"R$8.476,79",547,"R$422.776,70",180,"R$330.719,09",0
1956,22,"R$8.665,48",563,"R$235.102,42",300,"R$88.309,56",0
1957,58,"R$10.217,58",357,"R$457.238,52",120,"R$141.347,97",0
1958,59,"R$11.786,96",601,"R$313.943,02",300,"R$230.585,46",0
1959,46,"R$7.090,72",330,"R$258.306,36",360,"R$102.712,08",0
1960,66,"R$9.193,38",797,"R$233.165,51",240,"R$74.901,94",0
1961,35,"R$8.732,47",548,"R$378.389,56",120,"R$143.806,22",0
1962,54,"R$8.944,04",570,"R$298.347,56",120,"R$146.804,14",0
1963,62,"R$8.981,49",693,"R$167.363,84",120,"R$68.557,73",0
1964,64,"R$11.976,26",801,"R$364.154,45",120,"R$164.826,07",0
1965,69,"R$6.850,81",383,"R$350.942,92",300,"R$276.419,15",0
1966,60,"R$4.185,66",664,"R$385.009,89",360,"R$251.104,52",1
1967,31,"R$6.255,32",848,"R$337.110,20",180,"R$221.176,61",0
1968,23,"R$9.893,17",641,"R$582.932,97",360,"R$202.477,50",0
1969,26,"R$8.058,32",706,"R$451.733,73",120,"R$300.876,88",0
1970,29,"R$6.831,00",724,"R$350.038,67",300,"R$234.411,15",0
1971,26,"R$5.308,76",392,"R$393.637,32",300,"R$247.941,33",0
1972,29,"R$8.553,22",711,"R$541.464,27",120,"R$224.284,33",0
1973,59,"R$9.611,27",731,"R$495.662,28",300,"R$253.540,22",0
1974,51,"R$8.764,68",458,"R$260.378,82",120,"R$188.289,88",0
1975,52,"R$7.366,67",313,"R$302.570,94",360,"R$192.163,05",0
1976,61,"R$8.366,60",672,"R$321.815,31",240,"R$214.452,71",0
1977,32,"R$8.352,11",524,"R$356.030,00",300,"R$211.370,45",0
1978,28,"R$8.474,24",804,"R$340.457,68",120,"R$178.669,91",0
1979,28,"R$5.039,24",372,"R$403.400,93",120,"R$274.121,42",1
1980,48,"R$8.493,32",548,"R$473.572,13",300,"R$158.155,53",0
1981,40,"R$6.898,51",810,"R$490.266,03",180,"R$312.093,73",0
1982,67,"R$10.601,55",515,"R$367.320,27",120,"R$293.342,80",0
1983,27,"R$8.332,30",840,"R$236.530,65",300,"R$163.228,85",0
1984,31,"R$10.088,70",519,"R$295.959,01",120,"R$131.785,15",0
1985,40,"R$7.245,55",520,"R$348.022,52",180,"R$152.750,48",1
1986,36,"R$7.335,72",688,"R$275.496,55",240,"R$174.557,18",1
1987,24,"R$11.735,63",341,"R$514.085,90",180,"R$384.498,79",0
1988,26,"R$9.090,84",582,"R$282.045,89",360,"R$166.117,94",0
1989,42,"R$6.213,71",357,"R$461.706,30",300,"R$260.264,37",0
1990,46,"R$10.242,44",836,"R$231.811,96",180,"R$88.133,07",0
1991,23,"R$6.666,74",372,"R$465.720,11",240,"R$306.317,38",0
1992,61,"R$8.564,25",428,"R$386.073,13",120,"R$251.391,25",0
1993,62,"R$12.591,69",725,"R$551.253,07",300,"R$431.893,38",0
1994,34,"R$4.421,79",424,"R$286.843,74",180,"R$129.107,25",0
1995,31,"R$7.560,55",366,"R$343.588,52",240,"R$233.029,55",0
1996,38,"R$9.020,68",305,"R$362.956,74",180,"R$187.660,48",0
1997,32,"R$9.911,75",613,"R$384.749,99",360,"R$222.861,20",0
1998,43,"R$4.896,92",625,"R$365.401,92",300,"R$258.787,48",0
1999,32,"R$4.160,52",805,"R$367.332,14",120,"R$150.972,60",0
2000,33,"R$10.726,87",381,"R$365.693,75",240,"R$172.400,60",1
